WALKING WALKING_UPSTAIRS WALKING_DOWNSTAIRS SITTING STANDING LAYING variable
-0.04370326 0.0132267 0.1127349 -0.1388143 -0.03277374 -0.1434609 34
0.3027028 0.1348237 0.1500726 -0.2437662 -0.1761467 -0.09095217 34
-0.3193871 -0.1190147 0.127348 -0.1011116 -0.068667 -0.1161842 34
-0.2089391 0.0968229 -0.02263492 -0.174232 -0.1472206 -0.1957853 34
0.1357437 0.1803541 0.2840167 -0.1175397 -0.1329677 -0.2040889 34
0.0456619 0.2077801 0.1331665 -0.1894719 -0.2086989 0.1740958 34
-0.00335783 0.1141193 -0.008498917 -0.04632344 -0.1665676 -0.2283356 34
-0.09821545 0.08643406 0.1660667 -0.2081571 -0.2012259 -0.1955862 34
-0.0393153 0.1151065 0.02115083 -0.0898221 -0.08268565 -0.1497664 34
0.2216489 0.1392272 0.2350674 -0.225128 -0.2490662 -0.2448585 34
0.03809012 0.1785101 0.1677036 -0.07766568 -0.02861093 -0.1712123 34
-0.2249341 -0.3169971 -0.01689147 -0.03083179 -0.05495399 -0.111611 35
-0.4857439 -0.2050596 0.005650532 -0.03164237 -0.04774839 -0.08472229 35
0.1179319 -0.215141 -0.1472333 -0.07346157 0.01016503 -0.103742 35
-0.08769854 0.110231 -0.1667647 -0.1528606 -0.1305622 -0.1814601 35
-0.1137045 -0.1896413 -0.06669359 -0.2260812 -0.06911167 -0.04421606 35
0.1220575 -0.001845187 -0.1405476 -0.185254 -0.09280184 -0.1401726 35
-0.1338294 -0.2888002 -0.1364768 -0.0362169 -0.06108801 -0.0904472 35
-0.05954889 -0.1636053 -0.2012546 -0.0755833 -0.01595006 -0.1143338 35
0.01468834 -0.03720992 0.1208092 -0.02895195 -0.0307384 -0.05885411 35
-0.02534798 -0.1178756 -0.1282908 -0.05183825 -0.006660622 0.01214032 35
-0.29342 -0.02249348 -0.06083891 0.007803027 -0.041902 0.02228729 35
-0.1874528 -0.2309434 -0.1011479 -0.1446545 -0.1101846 -0.2435108 35
-0.03615251 0.05873105 -0.1471886 -0.07792924 -0.1032521 -0.1920248 35
0.05219464 -0.02890541 -0.06943498 -0.06667613 -0.03507674 -0.06483065 35
-0.156481 -0.07276878 -0.07293082 -0.0910255 -0.06085299 -0.07679927 35
-0.1162339 -0.2075855 -0.1276789 -0.04737117 -0.006598047 -0.08540002 35
-0.1644507 0.02827055 0.07023779 -0.05995726 -0.02555503 -0.06612826 35
-0.2463832 -0.01603025 -0.1452708 -0.08848094 -0.01936377 -0.1471541 35
-0.1954139 -0.1313042 0.03048579 -0.09370106 -0.103085 -0.1689183 35
-0.292793 -0.0454465 -0.02643288 -0.0001556305 -0.0838879 -0.1590617 35
-0.392263 -0.2163647 0.137094 -0.04483052 -0.03689763 -0.03785039 35
-0.02218299 -0.2031508 -0.0602519 -0.07366955 -0.03280083 -0.04323986 35
-0.1682563 -0.1731044 -0.1019473 0.002940818 -0.0703728 -0.129593 35
-0.2444361 -0.1935401 -0.3707305 -0.0697842 -0.1345613 -0.1197019 35
-0.166373 -0.1096895 -0.08058891 0.05033159 -0.05850877 -0.05408408 35
0.03283023 -0.167429 -0.075249 -0.09420235 -0.05175468 -0.01307123 35
-0.1386305 0.01926183 -0.1384104 -0.08643936 -0.07330121 -0.1172194 35
-0.134841 -0.2098673 -0.1021181 -0.1284272 -0.07534189 -0.04600615 35
-0.0352497 -0.2284303 -0.02799395 -0.06383151 0.0288923 -0.05812879 35
-0.2292357 -0.106123 -0.003038482 -0.09317605 -0.07394855 0.03359962 35
0.2041777 0.02280133 0.1109714 -0.06031373 -0.1281631 -0.07899093 36
0.3768305 0.2086261 -0.02736132 -0.05029378 -0.09590653 -0.05547648 36
0.1402664 0.06421243 0.01572096 -0.08745291 -0.1093566 -0.001376492 36
0.06512678 -0.1015102 0.01286922 -0.0294822 0.02713338 -0.01497268 36
-0.01362217 -0.1137827 -0.1300859 0.02189987 -0.07974481 0.1205297 36
0.05835838 -0.09643379 -0.1136091 -0.03720304 -0.06780714 0.04190224 36
0.0794142 0.05064963 0.1052381 -0.0362137 -0.1304161 -0.05835613 36
-0.326516 -0.1091031 0.1353267 -0.04369007 -0.125652 -0.09822525 36
-0.06458591 -0.1810096 -0.1335259 -0.1248401 -0.1012005 -0.1731092 36
0.2647582 -0.02713474 0.1032477 -0.08335845 -0.193682 -0.1619577 36
0.06531305 -0.1610963 -0.05101637 -0.07846794 -0.1560794 -0.140574 36
0.1595154 0.08981132 0.01128304 -0.09832095 -0.06291694 0.09223031 36
0.04346071 -0.0850911 0.05579052 -0.09123207 -0.06494604 0.01726353 36
-0.1726 -0.1159998 0.1491352 -0.161417 -0.217214 -0.1404665 36
0.1283643 -0.1815493 -0.03633984 0.04329681 -0.1752158 -0.09497668 36
0.04541891 -0.0812591 0.1073669 -0.06326907 -0.1675532 -0.1097138 36
0.03078252 -0.04233043 -0.06876758 -0.08006389 -0.150966 -0.09538498 36
0.1156288 -0.08921974 0.03121095 -0.1557901 -0.2173462 -0.03488545 36
0.1968688 -0.2204795 -0.1295263 -0.1130473 -0.03045732 0.1076928 36
0.1097842 -0.3858109 -0.02111655 -0.1926316 0.006476932 0.01497342 36
0.3179716 0.01812302 -0.257291 -0.1201567 -0.1899893 -0.0949789 36
0.3019678 0.1378549 -0.07757891 -0.04378096 -0.1355289 -0.1090594 36
-0.1991813 -0.03491041 -0.1322866 0.01664767 -0.1103273 0.09214341 36
0.06028001 0.06196256 0.1764404 -0.1102841 -0.03520794 -0.03039789 36
-0.03067307 -0.03551713 -0.09172743 -0.1593367 -0.1979756 -0.1578712 36
0.005413841 0.2515103 0.1053748 -0.09251755 -0.06127567 -0.07847215 36
-0.06026367 -0.1990609 -0.04283012 -0.1266545 -0.04451918 -0.1155653 36
-0.0471541 -0.005592373 0.008779696 -0.06739206 -0.05503343 -0.0962374 36
0.1806422 0.04809354 0.02281634 -0.08969803 -0.1689858 -0.1748695 36
0.06908183 -0.164603 0.02964082 -0.06102923 -0.09962649 -0.1350741 36
0.1657407 -0.04919768 0.423462 0.1666498 0.1638257 -0.009417441 37
0.0428938 0.3199916 0.1873804 0.08843385 0.1338257 0.1169055 37
0.003799369 0.1013277 0.1597349 0.06199065 -0.02291289 0.1187059 37
0.07421826 -0.02482447 0.3501944 0.01715451 -0.1221555 -0.08092587 37
0.01389421 0.08604901 0.1564379 0.139347 0.0785726 0.3401309 37
0.08495909 0.06549884 0.1895146 0.1705348 0.09234098 0.2069332 37
0.1542043 0.2209 0.1563221 0.009639607 0.006249241 0.03372265 37
-0.02059321 -0.09960457 0.2361609 0.002940785 0.08447625 0.1119248 37
0.3350531 -0.03293384 0.0482291 0.06652323 0.0460832 0.1120501 37
-0.0342759 -0.04499872 0.3711018 0.1555755 0.1457867 0.116325 37
-0.04354954 -0.1425345 0.001032622 0.1094639 0.1828319 0.1772295 37
0.2747347 0.1219325 0.3364087 0.1194205 0.03959571 0.2371545 37
0.04383912 0.02017932 0.04228102 0.1250469 0.1916909 0.2175932 37
0.2140779 -0.07806902 0.2486253 0.09200044 0.0970769 0.04099592 37
0.05495463 0.1344783 0.1157217 0.1791301 0.1618305 0.0837682 37
0.1259867 0.01330658 0.3112527 0.1462671 0.1430828 0.1280063 37
0.1139588 0.1277476 -0.03400162 0.2225678 0.1978721 0.1664539 37
0.05985331 -0.2097436 0.07203145 0.2235815 0.1307894 0.2682175 37
0.09041284 0.2349415 0.2482124 -0.003470709 0.1128337 0.295429 37
-0.1709066 -0.1045416 -0.04426004 0.07506617 0.1248337 0.2029403 37
0.0653107 0.2388634 0.2899022 0.123148 0.1306653 0.034572 37
0.2500608 0.326055 0.1547408 0.05162972 0.08189713 0.1179162 37
-0.1821447 0.1348009 0.04844315 0.244024 0.1296546 0.1622956 37
-0.01123982 0.002076312 0.1677719 0.1163147 0.05753657 0.1912726 37
-0.02920425 -0.1489066 0.05884026 0.1315571 0.1333915 -0.1300551 37
0.1529016 0.2491931 -0.005937865 0.094884 0.1804323 0.2019043 37
0.3688017 0.05706004 0.2673023 0.1294722 0.1852245 0.1308179 37
0.185674 0.1981312 0.1334946 0.1053097 0.04910601 0.08421662 37
0.189693 -0.2121279 0.1823698 0.1335483 0.1994591 0.2103722 37
-0.01641283 -0.3384865 0.2523082 0.1260365 0.05563459 0.2011143 37
-0.1897892 -0.09774661 -0.2958838 -0.1129733 -0.03672864 0.08640855 38
-0.01117086 -0.1963163 -0.01963182 -0.04653958 -0.05987979 -0.1412032 38
-0.02155726 -0.1348432 -0.1722189 -0.06117125 0.1047722 -0.06149962 38
0.1529222 0.07471299 -0.3013837 0.02197077 0.1963615 0.1253919 38
-0.0147825 -0.1077911 -0.1163994 -0.09282398 -0.04920292 -0.2175961 38
-0.001013457 -0.1138902 -0.1148544 -0.1674503 -0.06663641 -0.2049181 38
0.08493109 -0.09049116 0.04161745 -0.005887941 0.04935296 -0.004372794 38
-0.008257222 0.1215218 -0.1635163 0.09415103 0.01992245 -0.04192432 38
-0.2777108 -0.04014683 -0.03022577 0.006209936 -0.02334934 -0.1023077 38
0.0932162 0.05337725 -0.3218404 -0.08125803 -0.06177551 -0.1247084 38
0.004292793 0.1117542 -0.02100912 -0.01082228 -0.04310783 -0.1019382 38
-0.1243009 -0.06182679 -0.1838618 -0.01730901 0.07307145 -0.2117025 38
0.005712597 -0.08026015 -0.01860118 -0.08543825 -0.0952835 -0.3558914 38
-0.07979707 -0.007255527 -0.2678131 -0.01384962 -0.02899055 -0.03893932 38
-0.05342209 -0.01211432 -0.06046355 -0.1143225 -0.0811187 -0.01044407 38
-0.1281364 0.02426893 0.004284849 -0.0840974 -0.04137388 -0.05747801 38
-0.04688798 -0.1106456 0.02725419 -0.1864107 -0.06761601 -0.2471794 38
-0.03268479 0.1991033 -0.01909724 -0.1880593 -0.0327587 -0.2740315 38
0.04537377 -0.2466765 -0.1666457 0.04894941 0.01292886 -0.2491666 38
0.2815953 0.07071921 0.1034 0.003905289 0.0176331 -0.1215417 38
-0.1273727 -0.2275083 -0.1701465 -0.09651226 -0.05409899 0.01917981 38
-0.1487336 -0.1621436 -0.03740856 0.02015306 0.06982405 0.009933729 38
0.1055072 -0.1644319 -0.06905782 -0.1611532 -0.04718988 -0.2620324 38
0.03091224 0.1433524 -0.1103673 -0.03592611 0.02239464 -0.2076399 38
-0.04251637 0.169522 -0.07808517 -0.05766469 -0.07367193 0.1526708 38
-0.00632312 -0.09565955 0.06562467 -0.01781037 -0.1049806 -0.253231 38
-0.2087608 -0.005452488 -0.1471174 -0.07853426 -0.06062948 -0.1343512 38
-0.1089005 -0.1636064 -0.09321858 -0.04522852 0.02988382 -0.06548039 38
-0.1710309 0.3157655 -0.193296 -0.06726147 -0.1448111 -0.1434656 38
0.09410464 0.2521427 -0.1308969 0.005521055 0.1137239 -0.04006558 38
-0.1163056 -0.1409118 -0.05799838 -0.001182209 0.00219195 -0.03970798 39
-0.2472312 0.1407928 0.1379433 -0.05748883 -0.014856 -0.05045555 39
-0.1990238 -0.1350083 -0.1423906 -0.07846762 0.001761903 0.007100875 39
-0.2037052 -0.05237986 0.01428814 -0.057515 -0.0991257 -0.008477186 39
-0.3986307 -0.08664364 -0.2339488 -0.1410067 -0.1332078 0.1542454 39
-0.1903652 -0.08622721 -0.1953484 -0.2704521 -0.1248328 -0.2235558 39
-0.1356854 -0.03236059 -0.2088617 -0.0368765 -0.000567292 -0.02928692 39
-0.06127982 -0.1182101 -0.2336523 -0.08492868 0.0021757 0.0140916 39
0.00309107 0.04044479 -0.0938394 -0.03949387 -0.06977213 0.04573994 39
0.0842812 0.00950167 -0.02458393 -0.001364829 0.04869956 -0.2814088 39
-0.06982114 -0.07574905 -0.0366739 -0.0229254 0.004260583 0.044944 39
-0.0760941 -0.08426875 0.01646256 -0.04394182 -0.1136168 -0.1125654 39
-0.1203873 -0.181093 -0.2914127 0.003530596 -0.1863837 -0.02047593 39
-0.1551016 -0.02496673 0.1810061 0.04298776 0.07974412 0.008392009 39
0.04484788 0.1013243 0.04885817 -0.03125276 0.02295973 0.02851982 39
-0.0005991183 -0.01713399 0.04928392 -0.0673075 -0.001992302 0.07829313 39
-0.2187526 -0.03242231 -0.2279423 -0.02401939 0.0407038 -0.1326893 39
-0.06956814 -0.01711299 -0.06732982 -0.02049224 0.04492704 -0.0817476 39
-0.002484164 -0.02233657 -0.03072535 -0.03668757 0.03923142 -0.1231898 39
-0.3534251 -0.1256891 -0.2018983 -0.0269313 -0.008657819 -0.1351634 39
-0.1518712 -0.02746427 -0.0389664 -0.06716404 -0.0188371 -0.01836484 39
-0.1868283 0.06186885 -0.145411 -0.09260917 -0.1372596 0.04671275 39
-0.6324287 -0.2041941 -0.3669194 0.1043576 -0.0722184 -0.03710003 39
-0.398562 -0.2890876 -0.191475 -0.02170133 -0.06635936 -0.1419037 39
0.1617209 0.06895813 0.09233204 0.01480348 -0.01097109 -0.06555045 39
-0.1863342 0.08610857 -0.118198 -0.02286794 -0.04502432 -0.08439997 39
-0.03440274 -0.1005377 -0.1495244 -0.01600953 0.02214867 0.004443348 39
0.3452378 0.02247114 -0.02487281 -0.05931731 0.01688203 -0.03640672 39
0.07802661 0.09513243 -0.1280927 -0.02242943 0.05924874 -0.003140285 39
0.05875973 -0.1234409 -0.09974825 0.04028782 -0.05768889 -0.007937341 39
-0.1874715 -0.1635643 0.05726683 -0.00177421 -0.2857778 -0.1110771 40
0.2377345 -0.006290925 0.07999737 -0.1849176 -0.212555 0.006306064 40
-0.009144858 -0.1759881 -0.08505698 -0.1281793 -0.2041697 -0.1147982 40
-0.1052219 -0.1709883 -0.02657226 -0.1770191 -0.1393776 -0.2139393 40
0.1868177 -0.03442575 0.1200546 0.04428232 -0.06624533 0.06463592 40
0.02835221 -0.2377294 0.0005395415 -0.0109968 -0.05235097 0.06133546 40
0.479718 -0.03188796 0.2519182 -0.02831297 -0.2004384 -0.0157332 40
-0.2553836 -0.1396041 0.02648073 -0.164699 -0.1766097 -0.1377448 40
-0.1099133 -0.3318055 -0.07220653 -0.1986989 -0.2140724 -0.2429141 40
-0.09445892 -0.2322742 -0.1850442 -0.2424984 -0.2697655 -0.04237071 40
-0.1527272 -0.1712761 -0.1420102 -0.235633 -0.2640326 -0.241264 40
-0.003439705 -0.1029777 0.05273577 -0.1482904 -0.06614426 0.07249891 40
-0.008953903 -0.02114951 0.03007953 -0.0539273 0.02471001 0.3106882 40
-0.04928318 -0.2948625 -0.4462487 -0.3212035 -0.2982017 -0.2740183 40
-0.3735827 -0.3858525 -0.05656489 -0.1568509 -0.260218 -0.1991438 40
-0.1264301 -0.2176063 0.04050606 -0.1581104 -0.1962909 -0.04620858 40
-0.003188865 -0.0984916 -0.06018277 -0.1790144 -0.2439351 0.07931851 40
-0.2548362 -0.1772115 -0.1152629 -0.1450024 -0.2668437 -0.1040362 40
-0.08400155 -0.2275527 -0.03656557 -0.1600642 -0.2072987 0.143864 40
0.1824037 -0.3736003 0.1371978 -0.1643636 -0.08066684 -0.06012407 40
-0.03918967 -0.2139463 -0.006870271 -0.1536316 -0.2179584 -0.1530461 40
0.1741568 -0.1328147 -0.2265821 -0.02933857 -0.04641757 -0.1934773 40
-0.007237771 -0.04832901 0.1531645 -0.01449388 -0.1090385 0.1115164 40
0.04861273 0.1969818 0.1054621 -0.212978 -0.1430549 -0.02753703 40
-0.3348922 -0.2375719 -0.3153841 -0.2046842 -0.2590145 -0.1430549 40
0.05774108 0.092068 0.07877008 -0.2044014 -0.1765198 0.152754 40
-0.1219912 -0.1023514 0.1192049 -0.1890639 -0.2561745 -0.133278 40
-0.2240697 -0.1942462 -0.1329069 -0.1092814 -0.1765818 -0.1351626 40
-0.1758446 -0.2985442 0.01985167 -0.1998335 -0.3339983 -0.2185355 40
-0.1295379 -0.1306082 0.01122053 -0.2685021 -0.09277838 -0.230471 40
-0.2027943 -0.4043218 0.03822918 -0.9796412 -0.9952499 -0.9390991 41
-0.3460482 -0.2667209 0.1128412 -0.9858038 -0.9839467 -0.9767251 41
-0.316614 -0.3920042 -0.04217069 -0.9701544 -0.9601234 -0.9806656 41
-0.4267194 -0.2944883 -0.07223923 -0.9774625 -0.9734975 -0.9588021 41
-0.2877826 -0.1614853 0.09843201 -0.9774508 -0.9645009 -0.9687417 41
-0.1879343 -0.1310754 0.3283085 -0.9753515 -0.9771003 -0.9391143 41
-0.3430484 -0.3361994 0.04434283 -0.9726971 -0.9766818 -0.9534242 41
-0.247389 -0.1664111 0.1365902 -0.9811429 -0.9882199 -0.9535386 41
-0.2947112 -0.342736 0.1031285 -0.9594136 -0.9716627 -0.9468655 41
-0.11419 -0.1394108 0.2156653 -0.9849431 -0.9700998 -0.9691842 41
-0.3965337 -0.3553489 0.03519372 -0.9814815 -0.9938081 -0.9838014 41
-0.05435764 -0.3214479 0.02350493 -0.9796661 -0.9764695 -0.9562485 41
-0.3350301 -0.3824607 -0.07266027 -0.9901355 -0.989426 -0.9747169 41
-0.4214982 -0.3235084 0.02125416 -0.9764566 -0.9726996 -0.9339362 41
-0.3174409 -0.07463284 0.2353098 -0.9866196 -0.986725 -0.9740162 41
-0.3947904 -0.474984 0.03682635 -0.9870438 -0.9894277 -0.9802132 41
-0.3609917 -0.1397522 -0.02262392 -0.9939694 -0.9909275 -0.9743593 41
-0.3714752 -0.4650973 -0.3500868 -0.9931449 -0.9904099 -0.98518 41
-0.02998157 -0.1568795 0.537012 -0.979238 -0.987352 -0.9745337 41
-0.1474043 -0.1404391 -0.034331 -0.9812031 -0.9619327 -0.9657288 41
-0.2734962 -0.3191693 0.1043235 -0.9906102 -0.9783277 -0.9682344 41
-0.09949286 -0.05539965 0.1953484 -0.9785054 -0.9803739 -0.9537585 41
-0.2754042 -0.2726057 0.2054282 -0.9863257 -0.9836272 -0.9700372 41
-0.4924198 -0.3957906 -0.2223243 -0.9895295 -0.9841836 -0.9758937 41
-0.6090389 -0.5216498 -0.3722452 -0.9914055 -0.9900932 -0.9291474 41
-0.3219595 -0.2428208 0.0228001 -0.9825795 -0.9919934 -0.9732623 41
-0.3087024 -0.4176074 0.08298315 -0.9886821 -0.9901218 -0.9806318 41
-0.2800622 -0.2661013 0.08907218 -0.9798201 -0.9725198 -0.9739309 41
-0.1358195 -0.1097935 0.1106632 -0.991094 -0.995024 -0.986627 41
-0.3514029 -0.4204028 -0.106967 -0.9850088 -0.9720141 -0.97479 41
0.08971273 -0.1909767 0.001549908 -0.9440846 -0.9770708 -0.8670652 42
-0.02190481 0.009924459 0.278345 -0.9573435 -0.9598717 -0.9798009 42
-0.08130244 -0.07880942 -0.007700483 -0.8919078 -0.9080754 -0.96117 42
-0.1493996 -0.1171092 -0.1296066 -0.9057829 -0.8895492 -0.9388834 42
0.009460378 0.07289032 0.07922807 -0.9214347 -0.8907964 -0.9654195 42
0.1407816 0.09780351 0.3397712 -0.9282644 -0.9303365 -0.9237068 42
-0.06415642 -0.3815905 -0.1453023 -0.9314906 -0.9418838 -0.942194 42
0.3169824 0.2634314 0.3884128 -0.9442197 -0.9500491 -0.9518167 42
-0.2576776 -0.4050228 -0.1831205 -0.9116832 -0.9448494 -0.9343666 42
0.05339119 -0.03906882 0.009046604 -0.9404502 -0.9233787 -0.9543418 42
-0.08304784 -0.2546452 0.02475081 -0.9345032 -0.9687031 -0.9714039 42
-0.07130246 -0.1683415 0.15051 -0.942768 -0.9327757 -0.951266 42
0.09551507 -0.06365648 -0.03645352 -0.9596739 -0.9594276 -0.9658438 42
-0.1746018 0.01639392 0.3714825 -0.9326448 -0.9421782 -0.9303669 42
0.1113211 -0.1019354 0.1675181 -0.9389264 -0.9433488 -0.9624611 42
-0.3215007 -0.2680638 -0.1345984 -0.9614567 -0.969314 -0.9636356 42
-0.06502676 -0.1175197 -0.1302725 -0.969928 -0.9741706 -0.9546481 42
-0.2436063 -0.3634507 -0.3090496 -0.9765385 -0.9612391 -0.9849099 42
0.1692586 0.1118182 0.4944578 -0.9607632 -0.9528729 -0.9727988 42
0.403466 -0.02938324 0.5241877 -0.9451986 -0.8981942 -0.965596 42
0.03384658 0.02215987 0.181138 -0.9680609 -0.9496949 -0.9600692 42
0.1453675 0.1306865 0.2257666 -0.939546 -0.9291614 -0.9255247 42
-0.07243673 -0.07697739 0.09594329 -0.9534604 -0.9628318 -0.9820723 42
-0.2031937 -0.2524125 -0.08618298 -0.9627732 -0.9489702 -0.9808304 42
-0.2518803 -0.3801508 -0.1963811 -0.9591173 -0.9598462 -0.7849458 42
-0.1467022 -0.1855283 -0.006237 -0.9542994 -0.9584023 -0.983664 42
-0.1367835 -0.2496885 -0.06267296 -0.9740579 -0.9613561 -0.982916 42
-0.1279123 -0.1905891 0.1864417 -0.9463517 -0.8934304 -0.9584364 42
-0.03496423 -0.1960115 -0.02122937 -0.9696095 -0.9733458 -0.9890343 42
-0.1938567 -0.2978138 -0.02166371 -0.954076 -0.9194751 -0.9599743 42
-0.3315601 -0.4333497 -0.2255745 -0.9591849 -0.9852971 -0.8826669 43
-0.4538064 -0.281002 -0.1312908 -0.9701622 -0.9624712 -0.984381 43
-0.4123741 -0.5044945 -0.4044524 -0.9179879 -0.9395077 -0.9683321 43
-0.6310055 -0.5246557 -0.4946835 -0.9517837 -0.9316434 -0.9675043 43
-0.4902511 -0.4574707 -0.3747401 -0.9460642 -0.9150838 -0.9770077 43
-0.4985202 -0.4272481 -0.2776026 -0.9357981 -0.942864 -0.9380449 43
0.03858323 -0.317461 -0.1392162 -0.9046753 -0.9385505 -0.9586116 43
-0.2386346 -0.07294969 0.1595898 -0.9594363 -0.9503629 -0.9442695 43
-0.2508063 -0.3847104 -0.1037058 -0.8922013 -0.9416869 -0.945919 43
-0.4121827 -0.3012064 -0.1577284 -0.9746447 -0.9552724 -0.9643008 43
-0.6164029 -0.5517421 -0.3776248 -0.9728551 -0.9876698 -0.9735768 43
-0.4223253 -0.5608412 -0.4021212 -0.9546266 -0.9471782 -0.9547248 43
-0.2468515 -0.4047852 -0.1511787 -0.9561831 -0.9775673 -0.9662956 43
-0.1773664 0.1916937 0.280736 -0.9441261 -0.942422 -0.9278823 43
-0.5549421 -0.5395911 -0.2598122 -0.963227 -0.9654735 -0.9515659 43
-0.244363 -0.335853 -0.04769426 -0.9595522 -0.9699995 -0.9745801 43
-0.3828328 -0.3999235 -0.3180819 -0.9748416 -0.9802316 -0.9654061 43
-0.4897711 -0.5227284 -0.5058244 -0.9829964 -0.9757728 -0.9886069 43
-0.1044234 -0.2196445 0.1106592 -0.9663351 -0.9685434 -0.9853404 43
-0.2722139 -0.3184315 -0.1880988 -0.9475975 -0.9299858 -0.9763927 43
-0.3003091 -0.321713 -0.07697131 -0.9708593 -0.9602741 -0.9617722 43
-0.2552165 -0.22802 -0.3227957 -0.9466353 -0.9571018 -0.9542192 43
0.08140811 -0.07057749 0.2805189 -0.9420312 -0.9451706 -0.9775152 43
-0.344493 -0.3127922 -0.1738251 -0.9669918 -0.9538176 -0.9766348 43
-0.5335632 -0.5429318 -0.5560971 -0.9747761 -0.9740512 -0.816198 43
-0.3395396 -0.4995028 -0.2796401 -0.9675191 -0.9732152 -0.9849231 43
-0.3123726 -0.4188864 -0.2416004 -0.9746658 -0.9741462 -0.9873566 43
-0.3563376 -0.4017329 -0.3081616 -0.9522268 -0.934503 -0.9611157 43
-0.2797348 -0.3204879 -0.2666922 -0.975623 -0.984096 -0.9894739 43
-0.3095589 -0.3675198 -0.2580674 -0.9662741 -0.9380898 -0.970322 43
-0.3191347 -0.3374282 0.02433084 -0.9764123 -0.9960283 -0.9244374 44
-0.4576514 -0.3205824 0.01610462 -0.9873621 -0.9890565 -0.9732465 44
-0.3792768 -0.285333 -0.06544172 -0.9716059 -0.9699313 -0.9836911 44
-0.4472349 -0.1732172 0.03900983 -0.9819082 -0.9787376 -0.9524649 44
-0.2975174 -0.004738197 0.3365547 -0.9825908 -0.9706684 -0.9649539 44
-0.3452277 -0.02113356 0.4033698 -0.9824513 -0.9840674 -0.9324629 44
-0.3220349 -0.2798701 0.07301108 -0.97288 -0.9805413 -0.9311206 44
-0.1483869 -0.175285 -0.02604633 -0.9782567 -0.9891837 -0.9401253 44
-0.21802 -0.3698158 0.2504888 -0.9569035 -0.9775792 -0.940981 44
-0.2063665 -0.1719573 0.3249577 -0.9822424 -0.9829492 -0.967968 44
-0.4337033 -0.1987337 0.1799068 -0.9833898 -0.9955738 -0.9853222 44
-0.1607073 -0.2789297 0.04833471 -0.9839995 -0.9836472 -0.9552076 44
-0.3532998 -0.2660813 -0.06804362 -0.9894106 -0.9918177 -0.9669601 44
-0.39586 -0.3049802 0.01408261 -0.9763031 -0.9736056 -0.9119727 44
-0.3325206 -0.008382438 0.4663257 -0.9873848 -0.990061 -0.9717188 44
-0.4090705 -0.3696361 0.2661155 -0.9868924 -0.9891006 -0.9714091 44
-0.3048063 -0.03553812 0.2589417 -0.9946573 -0.9913185 -0.9724385 44
-0.3780682 -0.3506398 -0.2855359 -0.9949066 -0.9927891 -0.9843219 44
-0.05788208 -0.1199348 0.6585065 -0.9752042 -0.9911617 -0.962085 44
-0.2349856 -0.1084448 0.1130334 -0.9839784 -0.9698062 -0.9609979 44
-0.3085472 -0.213184 0.2669878 -0.9923752 -0.9828928 -0.9509295 44
0.02439582 0.1320488 0.402892 -0.9786232 -0.9874003 -0.9456568 44
-0.3298073 -0.2343095 -0.02829625 -0.9883453 -0.9863334 -0.952411 44
-0.4627336 -0.3261656 -0.03490859 -0.9911 -0.9888519 -0.9651671 44
-0.59145 -0.4379758 -0.2130289 -0.9921243 -0.9928517 -0.9025477 44
-0.3479979 -0.1428438 0.2267838 -0.9787552 -0.9937024 -0.9679719 44
-0.3652563 -0.2535041 0.1949127 -0.9886592 -0.9928758 -0.9776157 44
-0.2988324 -0.2337266 0.1377971 -0.9849567 -0.9802675 -0.9673249 44
-0.190356 -0.07906253 0.1874386 -0.9906175 -0.9966046 -0.9834323 44
-0.3449281 -0.3262604 -0.04052571 -0.983231 -0.9804266 -0.9770453 44
-0.6378947 -0.8012579 -0.6816327 -0.9716312 -0.909434 -0.8173333 45
-0.7570621 -0.8444444 -0.706383 -0.8826087 -0.9296296 -0.8291667 45
-0.7977011 -0.7988701 -0.7387755 -0.8538462 -0.8699454 -0.6903226 45
-0.7333333 -0.7705128 -0.5274074 -0.8653333 -0.947619 -0.7074074 45
-0.6690476 -0.7659574 -0.4595745 -0.7787879 -0.952381 -0.4307692 45
-0.7672515 -0.7973856 -0.4152778 -0.7115152 -0.8888889 -0.4093567 45
-0.5239766 -0.8640523 -0.7446808 -0.8944444 -0.9484277 -0.9987179 45
-0.3513889 -0.8227642 -0.6561404 -0.9275362 -0.8888889 -0.8851852 45
-0.4307692 -0.9319728 -0.7174603 -0.8626667 -0.9274074 -0.936 45
-0.7408805 -0.706383 -0.6035088 -0.9740741 -0.8439394 -0.6678161 45
-0.7751412 -0.8 -0.6768116 -0.8968553 -0.9078014 -0.5368421 45
-0.824 -0.8615385 -0.6043478 -0.8849673 -0.8972678 -0.7055556 45
-0.6385965 -0.8230303 -0.6723404 -0.8938776 -0.9730994 -0.8419355 45
-0.9333333 -0.9246914 -0.6207407 -0.8407407 -0.9055556 -0.9424837 45
-0.6666667 -0.7680556 -0.7031746 -0.9446328 -0.9484277 -0.7435185 45
-0.751634 -0.8614379 -0.7035461 -0.7516908 -0.9367521 -0.9838095 45
-0.7846995 -0.8 -0.7130435 -0.9604167 -0.9837607 -0.9859155 45
-0.7357143 -0.8252874 -0.8048485 -0.7859649 -0.9242009 -0.7723077 45
-0.65 -0.7333333 -0.5675214 -0.9461187 -0.9187215 -0.7783133 45
-0.745098 -0.8026144 -0.7437037 -0.8676768 -0.9105023 -0.604902 45
